address,plmAmount
X4sMMXyAhtLCdjeo9Goo6uumvoadUzaNGNh3ewySuHbbnce,251200
ZyCDQnEgiBP2Rumf4YJVGULhsEb6v3MchG6afvyEDnH4nzA,1720001
XLnYMrFuxF6rwvWwVFJrsm2oUciEQD1y6zx1HktmdkFj938,21810.488
aggCKuSuPhHk64Qk4Y39yUS7Wx3oxJfpCDekASJ5aLjR36z,100000
YgqcDD8L9ifr5dWxpCFM3hssBG4usyduAj9kvCiGixrTV2B,1045808
XzccN4KQNSPEpudMM6eeYLWsiEoqG5fKZ1VmznMtiwPX6Tx,40234
Zev5k6z8Ah5ZQAfp1hePS72SizvH2pGomwkzjijBrDQe4LU,147200
bhW1DGtHE6a7B6ZrBvdDPaHMN3UZTEWKYnAoRRSZKY2PEsz,1.997
aHHHUXhVVkXeEnLj6znNfhNdYd7dTJx6erkdGbmgn77ZXbP,90720
WiMxsSqs42cjpTa98jjSANACKfeDEzCnzNFdVkpESpJidB7,0.998
acbM2Uy1EdpKFddzNgMozUvvWeQkLdZWspeMBVnAwDvaXSN,1272400.997
a7ik2UcrJsnm9AfDqd5HUjdRG6PN96JK8nPVRZCt8pnwrnM,47400
b45JKUB4V2DbsjctPnuibopaB1WkgSaKDq7eaH8eoUNfVTk,528000
WVymuVMS3sG3jrizFv9xPLjUYhYCK1kSca4jk14QVs5BBnc,85320
YcLAFNpydu6ke317ePYdFuvP2t7aTAVwDnMBQKR9jSrgwhd,794.17
Wu7nPerAzLG1puBgfkBPTURcZ2j8SGCske39GtvHheJ6UqH,100000.998
ZyyfDBfZ3dgAT5pFgKpwcQc5F1LrrywQqQA8UbVTqj8XgJ2,1000000
YXA94ts1F1R9YScBgKK9GuuE6XVXdujjtvMND2dAmpfKKSA,99840
b4TWgvJsjjiUQSzs6KaZX6hApUzZhzb8hFATozS5bMc7Veo,51480
aLRaGYXGXwoZbij4qeAG8sSoRhvumcFt3Q1zEjhX9YqghJr,100000
bQHc7kt8StypcuRnwvH82P3o2UZrDz5d2HA5hMX5bQY68Yz,6210879.999
WMFQ7fiJajDncKSKMPXxYvUZvhtPNteH9ieAkHbYZeJ6Dka,0.994
Wru4VJFXue7oq8zz9hi4gXfnavtNSoWoVtBtodbMvcVkRm6,2658.3249537690600
YNwz94gv2F85JuFhXgC8gKWsijEu5i5tcr68TEqY9CvWBbG,1024000
bJA1t9hHcA2uw1C4JjbKs3Bg3xxQXsutgeqpfqPjAA1Ec21,16559.2
Vzxv4Nu3nPjAYSx5JumtatJsbZ2wPoD66XVX9EbS4oCsvzt,3
Zcpr1Sw5jC6uWZw5A4ifj2mVHVMiGz9nyr49jihTvDLZcmj,1003700
a6em7KU7KiNPGbPU4p6W3WJBvyx66Z8aihai3Myf1oxdj86,1.1
Wd85xVkB3Kjvy5EmXFanRQsJAsMRNUYA3QeXojN3YtEWHW6,82000
WWFa1nryTDQsQx7gTZy3YbaBaCKF8tFyAcpCwwHw6sjMP62,18860.4
WEAkPewUhAR2uuPeB5oG22hN85h8j1ZM9g9Q9MUCc6y3tZz,3041600
ZhA5PM9bHRBCS9juBP8f7rGeXzfmfS4eyTaGkNmHvqCE2eb,15000
WYDrADMUvueGdAazqfTZDjmh7KnSrVyxUzKw2EuTi8jYj9h,0.994
bcLqB1BMAYNvV6w8Dqc8sSyz5k6tDNeNqWtcvkn148V3KQ3,735987.2
X4hiJjBeCg17eYRkduF7supxDDKZ197QL4mcC2cht9hJsLf,947360
YcyLVesgP1eDM1kjN7iR6iBh97hohFdRieqMZmoGZD1mBk6,312840
WSg41PPaPE6VBVyen3i7wBy1Mcm5rAaN66bVorFcQpbnHdV,284653.33823723600
XR6xB9hWG6A5DgJ6YvWRFB12FJ7Q3cVrqvdTDyoAshJ9RTn,227520
YqeBEdqG9bnWqLT7wN7Yvw8sfBYFdCyPwR64zgozNkyayqX,3792
YUZHWkmM2vTokPmHcztoUZWzDWLj1nQ31twgpVcHXHVLGJM,254400
W1EALCPafR8sCzNjEMXPtCAbWRf7icy2D7KT5supCRuAHFL,2616787
aKx3xwpmcYJPTpbVvuWvhecArkDxB5Q11vdRGhQDA4S4hm8,30088
XnJnbR4Qt5ciuaGu37kmh2iE3zz5qdku2dpdhCWzYDiTc3H,292019.2
XPDbR2gJEaFY6J5rrqxpbVBupb8kSUTFbYY6b7QEEUvH8Go,258736
YJK8sYhus7hX9na4YumigPzFuaycQZSiwdq7nXBFufZcW7L,2500
XB8ZNEN2n9hho9PJsG8CExTaebSLkip7b2t7ZuX3qanvWkV,257830
YY1Udxz6gggfNGJksbDdekBJBDMADm9NNxyiywyEPLNXGdW,16799.999
Y2LumCBM9osQzSMs32j4HBNgFjW2YXK7eqpRwUF8Ybgah4k,29999
bZfiK8XJ8FDGbKAJkr36bKd1jzLAMiLYuWGut7njkZw5T5s,3944732
bCR44WD7MGkfyoZQsGZukf67HsJyvdqqUCAXLoagj457Ubf,68000
b9PouEQsD6LbHD18pzrgWQtLQCBoh7HvrqHHmDvE3CH5FiD,190000
aRGgC6rRGhZ8W45ttSXRX2gs7KK7oNFLywc5iQVqzaC5mKT,4065.6
W91X75UdsPgt6eGN4Qws9vzkLvoFtYdDNSpaZWWcyCTSQGJ,162000
W5Q8VizQXNmjDdQzRfsDjSrvLeiGeAWAcr82WNFsvsWRNNF,46800
XXrwB67Gy2FLCTVLeN6vVootMWVYKJ5aJKREFhFFz7jN3ip,100002
aZGg8saqEo73McrpzCzBfQbaY6zTjgXrWTp1YYJS1zb6Hq4,80000
XFeTUpsdjZNSRPqPsY4X1ipgeakjt83Bojf9aVY7obMN95W,5000
aYKFRAs8DnifZErpaVBVK8NFKyxqEW6NNNAuh3CSB9pi5Cy,5858560
WXmsnXsxPmu5XfidCbBH7RhxkGu2FX1gtkkpMLVsb9Za18D,1012160
ZCXzwj25Mbs8ZwhAjcTvdYZ6kmYGKBNk6Ypuw7CsFUUCU1C,110417.22148326800
W3rERsavzL3nbAyQZrSjTbChk27ZFASuaoC5tnYRU6BLEvj,506024
aqhw31T6XtdWZJ6Tosn36N7JW7pNsAUSvizJjSsBPL6azLh,257230.999
XQbXnsrNBuD91UvA7BaTLcpCnjjTwh1Tyon41w7cexfxMxY,0.997
WFfWh4AYaVN823mTS8YiyedvH2KqU2iC2GtNxUtFRcGRUTH,81672
XSXN4WW2LoNAi65uGmdQWeX982iNaf2WXs5ygtTyW6CNDXj,141120
VwPUF3Mn8hnbi2rEobFK7wziv1QqRSBq55d6n4vSxkxwt5s,1017600
an4gZjwXURjez2NEi4DwJVMsWEJVVg4JLyxEtSwrqviqcsR,100001
Ww3RGjsFBajjjaVA5hHmKYBbgw92wEP7K67pJbD2LRGR9Wc,2688000
Y6QG6rP1krDifEdjBxL2DWuDojZn2LZpiPbyGF8DwvNBnea,114120
XPv7LiSooSSHUCTHorJFYenDBqmjMBgVo8VQGoS6D3um3FR,250000
XXBJKh658MWxpMm3nFA4XTd7zQDvUKwj7M6v9Xik14kPnEH,4637600
ZhqC3QxEMqb7FYiyFQeY43v2X9G9zj5JZgLNpmHpVkHk7Lb,251200
a98aGRTsvFFifCb1i8LbHsPnvujtgFki8evL8DcuvKh8P6m,1523173.0804648200
WYWh9QiApNKQuycWWfb8rB9eiGkg2hP8MEQp8fqU31vAsW4,132480
Y3VskPzPp8fTatjwhoAiz1My9HNAar8gUYT631aVHFH6MHT,606405.6679366690
X8EAZgBNYRSSdHf2YZj93Q3ZUt3J8zqeBrRoRqDumRqEZkV,62532
W9ETKtjgMHnBsMC2ut2kN1Rv3e9mJjeoKTTRK67PNtKdfPu,2.2
XS9TiGRkir8BLaGGdZYwNS1R4VbRvr8UTZhkwtp7Xsb89Rq,13279.999
W1fUYqfGoqPyXxPYaCiu7s1aJgTEuEqPBTvLPb9koUGnZEh,750480
WK81Zz5tpLyHhWxo5ZdkPGyei9SvKS4rNjzQV5puvL4tnE8,79744
Za6DDcdiez5rp6zppsq9WXVk51XNsSTyqvhK16xHfqSgfGL,82852
ahPRpxrHyYrMmn6LqpbS4dvEtbABCtPxRPQG3reFDJZnow5,73457
aLgCEfPUe6MxR9JSnpn65tszJiBNVfGLf2Ud2JHYkB4WmBB,39198.24
bP3SeHxwX9X9yqcG27fJ7JDeph8ybiPKT73su6GjukggrwV,6656000
WqmoytXYc8ontWa2cSfVSbdWNyXMNovaN5nkpU5xFGeCkU4,72960
a4JrSdDRqeY4dBQrP3on8SsizXnd6aSQDMSaWqM8N3q181W,55440
aLn5iduJD8r9vQagb6hgQ9N62rAG96jHhowpeinrgjXsGUK,604546.8
Y2HWBd6ziLNGJaU6YBM9ZoER91cenSb4ryaNenTfsmim2xZ,7800
ZpAepsErGnPkKW6UJq1gqBYpaFaJwRJkhdvGPx94zFZwbcv,358400
Yyy4MW5fhvBVPvyvE7WCmwyurj2qXpK1yE2mbcQecmsKEDe,2109.998
XRsUwbA9wyrNtKTStLaPDMWWcjeKfuRVvu6maQBroHi6y5o,17745
bMA9sgbttaPAtSXhfmaY9naaV5C1z6HgPQR5sPNDoBSQ9Wr,55800
aqUXddvMBN9W1Nyq1d1nLGf264b5bJMyPxEfhwBqmqb4vEF,2980
YPA3aA6s2m184MRR3Ly27XekzTwKaShnLeU778hLpBNEjAz,835200
WNCEws3EbnRba4fje67YYM8HnREc1k6KBuWyVFKp82tQjBM,328
Y7UHpYkZqL9G9DhvQFoxSuippxyqFjv87ZnmQNYQHVg1TvN,3744000
bbD7N8FhwoaT4WYFvYJa11mbbf4oyZwYhicfc69yYnCLxsg,94.489
bGgJmie9DPMqLe7A7M7eDMyBGsaTo8JfTWCGF19hWJNX8YU,189394.848
Z9PheLGKv1ETpKsZLj6MhsubqvZ7JLfjrsx21XpxmiKaZa1,36656000
aXZtWTo4BDhyVQbjeJdkw9Ah34qH6PicdAieihFvKAXZq5u,24320
bUJfwc4ZBP3miD8k2udprozannrQMbYtBvwXBiKZwJVojv7,191.998
ZuGF1jCU6VvkJiLiHURXQDDMAksgQbAcEhzpVMsjQYUQQNh,109173.999
Zi2u9zntR9bD56T61KmG1ASVYiLWFdJHN9t1enmSx58Bv2e,1384699.998
aEkGiiFfgdFdBuNf2gGYjUhpZNqLWPTXKPuyJfKp572M9bh,366665.999
X6qjpcvDRcaHvgN9gj5bRUzJnUWQNCSZMeWKYc5rAFzUqCM,24220
WWFPfn3uZRxKh1nNxRgeLQKMwN9HnWw31JciT93zEKudqdc,780539.599
XkPRe8NUmbYDK4SgCcsEUfsRvrGF75mwMdQFhKmgvTujqcG,146900
a7zdXvufZMNXuBGSd2LgnN9pSWe2xHH6VZ3nUsn8XE1c2NB,136880
aar1tpqxPJ9GwJPG9MDa6qiKuQSrywEhKogRw4fMuLNedsp,428352
ZyFMdBuv8En2Nkketx4JFevVoPdwZJrpLC61QdSdjPsuvk6,324000
ZfCymhz9MuLWmwWmfX7BJPqHG2qPx9numpd5ZXCAFy4oovm,1368000
avifLDuK97toFtZ7aEqinY8auYreuF61zyqoc5aNDsKqEjj,0.997
YZEFcBUBUk2m6z2QvXCuizKbTAHqiBAgWecpsTYqtTcUi3N,81500
YJJf1uQ1fHSn3TT5G6Wghs9J3pX1JeQabKqpoEemnBgeVbJ,115160
WWZEa5dGizW2VtNjxqc9CcC4DjpEWuyn41CMxdpfEfb9KwT,57240
awuKZvfvsy43ottoesq7W44CD7pGcTFDD9ftJvCaV9JDHub,52200
W3M55YTd1eE5bjmauuJ5xjoAJQ2dAgKStWoprsD9qfQ214y,446520
any2b4G8Hv1tfhxVZaemBcyb5vmQYcXo4MsGQu7PmSCrF6B,51200
YwcPb245ukaQfgn7maNcyFuf9EcFVEdRtS3YVvxbFzCihXe,1020002
XV8LYxAktWnn7rPwTZSLGbrfvaf8V5KhUgbuGXrPGa9DHxJ,4008000
XUsMQQZfLtNLrbFaxDSCHpi5zn156WiRjEySS1aSfU8KhNH,1023480
W1853H9NQdf2enW9hHTsuaDChQTkhKSNLye16ZX8G619nif,6080000
b1LwFD1E3RkCy6Gaxiz4MwmLyk1Ux37BvKh7BEqEcq2t1UH,7850
X7ZbaJziSSpsjuqmrZM3L5HCVg2cYRM5XsMHkRHXVLMadn6,31200
bgjHCkaYa6DcCoQ2LYLMRFT1fFHpDkoAAe8wNbyvVUYw3Tk,12155000
XXRpf4tTvBchXD4J99nQx4qc58u9iFxv5QBqT2Ck9Yh3F88,70528
W3H4hSmVN83puJGWaxGdk9xRXd5YvdgR5c9W5vAYQPh2Ufp,233840
WT3NqNGnfJATfC7Hf4SaSFZx39cso9orUkh4r3QmmVTFjpa,7857
asPMJcgiEgd2xFj1fPW6gT5oqaHvEKySdThZiLvZBjax4pg,70009.993
ZPPyV5NctxHu8UPUmCAAGKWBTCJPgTJ7FoGXV1Poy4H8KkB,185760
W8bwUPJssNzhq7yqgj2qX2As9Bx5K9Laa9zJHsrAPhkCYon,501920
a6668U9JQeKJZs3sN2sxpD5831yoGqTXdAECnGAsUweMPRZ,0.082
ZZHcRmEbu5mhXt4PnP7X3ZErKADm9kymwi45bpeFJBJ9PjS,75599
ZABpexqPCWCbzBnmixrNxn8aJat2c1uScLLTKQv34k8VrgU,1008160
WfYYF4qC4toeN9jVj3tZPxMgoNvxHa8XgDZ3tFYvrw9yHUA,3780
XfnURX2EueVY5VALPZjwpS71HaneGbuKbGRaH2UeyR4mCZJ,20733599.999
aaTbc3WfNWj1k4A3HVKv2MHVRbWDgmMK32eKNhdk4J3hDmA,30960
VxH6qw4QatGSauRYaDUo7LKiPQkNn7r5HQar3VcDNNqU3nX,50000
X48UHJray6RfGvYisXA94ciRfuXx4sX5jKzyGDR157V9mv6,72084987.48
Yr5wgwYpJiPr1nExT5k5XfuwxK1TAbMkMH1JfHT8BNBkRPF,20000
aJWVhWkGATRiNdTXZ8ad5LwiGH9HFgeaLcsQpRwQHLdCohg,7.958
azEUBhVq9eH924h7RUU1diBuSrwr1RtLddYpquggris9t5V,162278.64
a9hrp9SZs39mtxwNixqhsuvaxnFHvPoYVVGjjqvN3nhcvgT,47250
Zqvz8WKBEqwHKFyf61zQoqdHgpe6esDWWQTBvdypkXrMs3g,4140000
bKrx6ucbcXyZtfywbga63tfQcCp1NXhQ9GRapeFgRWFLJwe,12684.99
Zg6q2efsEhSUV64cQLiW7nUCVxHHkkreYTJiagdFsAFS7ZZ,598400
aXb6PZ211Df5xxurDDTmZmTGr51rtev4jAskfCcMPJ6Dc4H,409600
bA8pCA3xP6A8xM3yXosu38MNr3X427BdvRfP2TYuqWAm31D,1224000
ZwF9rPr1fk9iwoJr6mC8U2q1jDeHDxkQVLgumf3ADav8fTT,7772.797596036240
VyY8toTi5sW8YJRYaUPqaRFxQe5qdgJuh7639zrjTgi8Ag1,15000
Yi56bJqBodbVACpi5ehA59kTJBQPaJoKh8TnuBbXGJ8aMfF,99.999
Xg5MAb9PwqcBydJ9QPj1k7wdeX8kJiL7q3rApXYMsdMtyj4,1159200
WmjmZqcfDYbU1MqCyFUw9zxU61bMkM4hzRtFr3aeTLy9ddz,2642608
Xqhw2YydsmGVUhyYRwZj5sPveCS2bTdeGqR7WFAmrZg6Yo3,69600
Yvxdd82PBVCUxq2kCpfAaPSMJ8Fgd4dYQsEJNS3xp8dgerW,648000
ZPNYNYdHtPuUhPcSV1DLDFvW5wyUYJEcrQbEm7n4wUWBi5V,47619
XywbXR9S27EuJL8E5FjkPaAF3wfaBCz9ivoc9GyXRuu1pXA,33920
XCK79tZumSrDuyuniYGDEhxSRLd9G7yMo9rKU7Q6rtGXUfS,1022400
Wd48rwWuwDK7MJYL9eanmXWFBSv1omQywU7DLk5BCPSiWst,521600
WwuSER2RCYheuZs6PoRcmPVcGz5UtWRgN3CuDA32ipiSUGb,31416
WSnr4WVnNQbYcSa21w1YeQ1LV7DxDXbZRjh9ZETZ4Nm9L1a,750009.999
YtwsNjMNP8o6Jh92Ma7iqLZEe2eTLy9Hujs2aR1AEeViuce,55610
WzDDeBAAY2pPHQFa9ytfRxqz8Q9bV13y8AYiV1kBg3Xfoxd,6178.997
afA94AhVZs2wR15insGdBVAqpaDtTq2WcK3hkhTYCSZTBgC,1232000
Z1uZUWfELYgHNsSf8C9CmdrxyRzFPAjHSYKoGspy2r7Know,261440
Z856KXfLRA7NNCsWTzoBF1ovBkUHa99PXnSVVizLY2k11zw,48600
Wzp3fjWbdxTFV6sZ4niYRLm7w35dEWvH8LGmiSbBUPfQz2e,995200
aJ22irFNzQ6Ynafcye5xwKWmAsfc3SDCAqWYkae9C6ejnLW,60352
Z3NqV3SwJ4xatCTY2kQLfBwzF5WhkdMSP2KqhYGUfpPjiLM,60135395.590491400
XAjWSwSvHjd2yeYXNmzk2VcyHAFyeKsdSDWQurwHxdtNSPR,77500
WChmEBENefH5jGxwycUqAh3a3rB9utcVainqjBkiJiT7psv,706500
YxCMb3FLn3V2kHVEEGcNSWx31eA1WETV6Z8Fr9i64X8PcNK,0.997
ZkefC9Jg5SY1SfSvmirysR21BhzDtVXdsz3MG52K8bxneKR,816640
bRnatvv1q6iD1BVtWrwd4V6X76xbVgHf8mud2b7RVPs5GpK,186722.249
XyLEx5JMwpLZAsK9EdNJe9mXWmAMvY2pGLD4xrjU8JDp5Qv,496000
ZaEyyaex9K8KEhC71Vxn2HTgkHzjqdYmDcd15JLPdUnXb9G,598231.72
bQRLSHFK5VwJYSWzgS46hDr6KUesZtJ11DRGJTumgB3DEa8,7900
YCd4PBLoG4t2UEPAPAufPeJXF9iMuSbLa6vwPWez1ZWf1aw,11340
WkptV7zM6Rodfp5FqWgVM1JcRVzEWgi6Y5Pg83C9oaRmSzS,399899.993
bCfay8BJ5mofkVCk2gqbYvy4yMa3DfbTaZWvvrrqbf6YNEt,200002
WDLB8iEcnxqjSE5jME8Pe2MGTgWDCUdW4sXTZkyGv8Pcqrv,4435.2
ayXkfkLJL7LDvdDqQXo8NcxPZWiSt84mKEDM1aXcP4Lfz2B,50000
XSmBvak7p5TsqWhuTA4GXYyDiDXp1ZVhBmj43uwYWaEYHnJ,20800
aFoVoAd2p2w9Nq2GZJ88pUCB3bPf5ouQZy4rRs5Yxasqg1r,2421212.4487071400
aEhu2YeX28zuRKEP7gvm61jXiWCL9GbuxgWvtDjZWtVUywC,669600
bNMjwCCAAyNv6QKwRH2Twe7bGgWpSzbXfMZKM1kPkxtYf7o,45600
ZkcmvjAfpf5eqbUtNs8hcngHKtDLdm1BSs6SfBFa42Hdgt7,734400
aQEnSvy1h1RckYUsYGqwowAJp2Mj6VuCLt2uVUiFxLXs44k,3744000
ZZFTMbJNaEt3tUhaYxqb5us5MwhFuukYKwnAn6fXGQVERvF,744
bduVMPi4MDni6VLTuBCDEjmTghVoqEzSq7u2Crd6wozPubP,40493.999
W8jFUWGVnmhbeBbhWbTyz79vfJ1J15ZBvhDvW2rGtb1jn3u,30200
WyhHqB8jfU3w59zQhCBCreYBDFfpLgyBrjkMVftgUX1XBHg,162000
XhGQkdFcWU3q9SUXCWNEPBbXiPhWMJqndtLCignUN7fGo4d,252800
ZL1QaFRGNiwPbtpGGHdpd7oiy2xmMcV9ygMoWYBCy8x9Vix,14748.96
a8FmdMNgc7iXc5reU8JaPBTJWyaMGF2BtagBivpYEdzPYFH,257385.58
Zk6r99wjdjqVnuamYHpRbHHBSuzaFTkcSFJ6ax3Y5ujhxUz,300900
ZfsUNMSTijVkrj4XvPh2JaU5wrBfSXf3fNnHeivvLmhefGS,4200
Z6NY3DagpHzgoC9azCvbvUdrF5QzAmGQSc9ZxPBR4nGRjDK,2714.4
YcQicwUwxqRDBopEsdd1kdaa9Be3xgEU172e8VQxCY7GuwK,0.001797392248889
Ww7ZPb9p8i8LGY82Ga9nTCukE7TwgZTzUDHZ8Pman29WyYD,72850.8
WJgZ7qAkXXWt5jLHf92yC9CkcxTmxxWNC99f4hpgNBPa7Ld,2590400
bG1haNkyyQZ7XFDiYxrbsAKepxsmS6VhQ38yuB1P5znudqa,6937599.999
YHw4bkKmpU2ZAkvd1YkUTxogCBMfPyqexSpDjacPzcJT8io,78596
amBPBqkqASYcWcRbj7171RN9SS9LmUS9ny2nBecv18hKNGb,604800
YAbiymMZ5yjBpxQSkuWqbTRSfnkKm1AJ9WutSGbCUTvJb8o,62172
YJymieEgd6JuGfPcH9LFA4rQhiMs6W1YdukWF7T3L9JUzQ4,69480
bPRxy9UAY69UBo3vY39uYM7oCL37RsKVfbyQkmG4iQcgGnE,1594.998
awPUruouQhPrSfUgLCA26RSBeUN2SzhLbekJT22vk9nunz8,414736
YhNxa8eYkjbj99u75XuGWM79drYq1SwFjMPRHLCzkjEhRb7,1789088
aU7z2hTCfzpNvdSjCLavpDuYC9R6u7ZhBKJjraSs4zWveUw,9552
XMWhJx22iUMbK87v3CwQsdyBeHdi1nyi2tyt4yg2XxL8TSV,698900
bdr7zbmthqCHGBSVEG5pwfid12oLcWzvJpNjvBTrEGfGRcm,14500
ZrEsFxZvy4xmkcC1RdzcusSnyEpFJy6E6eDReYJxu921n2r,9887.999
ahFetdj679PFeTLaGJrfS7yiHc7Uvyr2ty9b6peLeQ9sJSa,11151.998
b6v71s8gq9JmKf9hGdymtSCr97X8j1WAFqpsTHTnSuU7Bkh,414320
b2DKcJTfDnuaGTF2je67A79VMgZNjPCGqN7WShedHTDThEV,249999.999
Zc4QN11udPv67B6536gLrun9D1J25fiHzSrjUgYB47c2o4E,70395
YH97kdbpov3PfRiiLvUQqqnedvgmqtM3VmXdN8AWzaUukuh,0.009
ZWvSf4RvD6WvY98mRsCYupoNdwxkpYKUwcVEt7QFnNQycco,250010
Z4iT5JZJzRYD4b122TbTn3eDaaXQuyHUBpCxueR7DEMNQaq,21
aeeaxRzifLni7hHR53ZjA1QzkLXB42JSnedfTcrP2xFAVAv,50000
aTD2RCbJ51RTHqJvBZZqYJXyb7WqUoumX3mNMLFRhC5T7yb,313600
Wr8psmpKAhV93B2eWskBPwX3diCKAbzPfVArTm6q2Nunxkk,182520
Y2TFe913hkB3ySrMR5Wm19yyPQUmTTR2FT6T42PeCDRvCZu,752576
YrR695k2ZDUfsHnGvMURyqpFXQCai77YRATfMkKNGiAizE4,292499.756
YJCuxURdsYeZZWh3YsCoKrNCfF5krVQXMft7mYyr7NSNz4u,542500
YQ4TGern5c4Gsif7M1EqRrRmKbfJVvx688HD4CX15998KBA,51900
VziQBQyP5qoyax34ST2e9PWo1fvndTNWKiqmmA4X3KkExXs,114.48
Yw3Vg3y2BLXdnTP7D67qjZFB7uJDEJuAgW7jJffbh3sM5sY,753600
YVFpXrxabkNcBzcreDfV6xN4VeWm4VZ6hQL65GJPX2tNVup,612461.996
ZBZx8yc5Hcb5eBKHUXKtBr9B2zxBMTC2jBgnDx34E5uDVD4,670400
YFnELL2iRjcctk5qvgcQXeX3sUU8EBZGShN5jo8tEsWTiKw,563200
ZZimuayrGwqnV7vZixeQfevMsBg1EQgiX7DpohMm7gCLyfy,281000
YU2TFw9K4EadVmLjkQRF3FqyDp5T9MikWRVGNsX1DCNSYQr,16400
b74UbK5V1rHBdBkw21mLC45bHkKwpJ5HBBQnVjXGBf2xrBo,527999.998
WwD66QFaQ6Zh9pYg3RaQiScKpJBm9MrXyt6HEvJgBp9ZyGv,1206.798
awPLqApFegLgGu5fXbcmureZe6hXGawXbntLFvJxRPceAyb,40560
XWSqHpLibu7ppqYmTdXhee78fPJEFXGn8ZmUtb4mP6hPzbG,313600
X5CwieLmRDxYKvgCYomJ5rLcDiUqQNh9whU2YiXqmXPZeJT,0.087
ZeibAc9d1iX8eS7FKEa8Cmz6huH9qeuq3G3Cj6KuxMDfmBx,300000
aEgzFxxFzqhBFBs6aFAhPhXeDPtrtTJu3eZRzSVBWc5zMGh,98000
ZS4vupoYeDFdn4DMWvzHxwAe5xr2i2BRKTSMtCXiH76xnoB,758788
WUq3WqSfhu6scJCBPn17tM4Yt9CQgbPnpoEfD4yUPf74wd3,117360
ZypXWs1DF6bBSndS2XxammectdGbGtaXWRRBCKFXshSi5GK,38000
ZsbCJKAsqNXhg3oGuA92xtskrFS3ACgsqekHf38aShKZhTY,1256000
aUhNodyEuDWehYHWWPdKjcCA8eebTgMKVrz8Lj95KSL69F6,5000
Zk1MzEBmvEYrRu8t1B1nvqyF6DBmZNAoVGDGRBgipxni4RN,1935.982
ahgFeWHhnBbQRP2Q5GJEWr2BgPwkYBLqBKFHXy5Dagej8i9,126671
bLeAwRY38rkG18YgXdEJkPdY6n8CLyqEdonH6bq8Sbawy4q,1580517.84
Ym2gSiXD3yc7D7FdnK6NmSyngoDZ15rhjA6QXF9197NK3xY,47100
XhuXJQJo4xdMZbDr5PEdtNhbSxp25ekVEiW3AjHKMxdNAAF,20700
W8MXmhGz1uxvEGnnKHAcpMCzzwR9WHFnnZWYgAA5r6pAFXb,100010
Whhe9grcyAs5SoSMVTuAeehTfsoN4hNUSRBm4fwLAZrN1Fn,796000
Ws5RBkeSGvZRMRUiQDJZFazXUrDN96EispFEA5tHgMv9ngn,14310
ajXMQJ52LQeoHaX6BCDTmMdrw5uGmnYet24JLEQzZJJZN2L,30000
bRTVb9EPe4M5Nuu3LGYTmCngeEuxpMUfLmpohSSm8LkyD7w,271999.999
abi566etE2yRKrM9FMTzJ8Cika9dRGQkfZcWtXf6xEBLBgP,110255.57598848500
YLEsBo64PjFMuRBct1KamrM3nmWN6VhS4mbDp5ybZMGi3fR,110255.57598848500
Z1S47Po43LLrJq7aatBfQWBUejeMrP2KjZ8sru7z7n9RXPz,165000
XHyi8L4DZ1hGg94nL6banfmZw6JeSWW5Dwp2BmMkJK3Kqx6,9999.999
ZUxZfz9DPqLP7ELZv3a4RZc56H6d2Z8gR8iMbFx449198VF,162000
WZigmTnY3hhHg24BJ8RFakg4twUtiN3Pa7JYghjuXgAgGCK,66690
XTyh64H1Bde3Z2GEmvWNRbbKa2x7acvn8g5i1ug5KZ8nVyM,19600
ajuPgwL7jK6aub9nBGnXheNF5M2YypFQB74SzsjdQBb6xSk,151777
a7TFhiTNwGpUEa5BkmKEoNdqL4tHVfFMYzcKmHjJ5ypueiq,100461.079
bVT94S2TMehYwDzNEjMiQrkH4pAbWX69jbrKa6dBRWvSyAq,32000
b1WKzuUzbbNSDadr6BYSUfM2msvWe21kreUokLUGiSs5Hc1,97700
ZWMNpxEU3FgznPzkQdGcXdmdgzJjwhCFMFba2WxCJZUEdsG,163280
b1Nsd4K5E4NweAheiRTAzSjz68RSrpNfB7zhRNr47k5DDYZ,1116000
Yk3JZfFd5UbuEPmu3E8o5MQLRiad1k56y34hkQRAjzMwKs7,732108.8
WP31U5qSbD3DydcT7WwhAuQimhzNJTwzVk9vj2kXQ2rDz8Z,13105.656
WrCjwn6fZUrnM1LaUrdMPnsoRNi5qAAFG1dPuhRtLLf81b6,1
ZYWnAfCenUTNPb3KuKRNhasqj7DcthXXoTRrmK4cwwHJmzK,94998.986
XJsEHhcAA5f37jrynQAMaWCYgMpsGjYSX5epPxHrBWXstJE,494424
b6XpoUf997rAowbCDY6tj32qKegFkwNG2nVgf1uWydWHpdi,3136
bA86HenVQSkb4HWqdASfPM1BajGsH6XF4kamFatsdYsbayX,24024
aTt8HUHtswmDFT8hSgtTN5uXozfK9MG6t8rXPPg2jUUjUz3,222716.2634967400
WrHWbw7dXFF1CTkAGnQ2svoLcRnPFBhW9BgWQsMFi9CzVhu,1872
WywoJ3jqnpCeFchBV3dJpjHWhDiD2C5UaDm2Nk4FaV2aNLi,3194771.138113890
ZoSh2LK3gxF2mts4YC6o39d4zZbzNPMwkBa7zxM4Nwg1orZ,867760
WmibWGovUadyuie4ZHgc2TDuizPeJyxn4j1DzbW1KV916xe,5037999.999
anpycKu9zfJD5xaifo2JCEc2bR6ZzjPC9Gh6KXREtwD25u6,8015989.999
